gene_u,gene_v,bucket_pen,pen_diff,is_known,score,rank_in_bucket
ERCC2,GRP,2,1.2827555009179274,1,-1.995415792325046,43
XRCC1,SOD2,2,0.8946287503281507,1,2.1450323593671548,8
ERCC2,FOS,2,1.2817473620945918,1,-0.9930236980930236,32
WEE1,ACSS2,3,1.3569428861788797,1,-0.12896408260698586,95
SOD2,ICAM3,3,1.5977374114870333,1,-1.5030429578094051,204
CCND1,CCND2,3,1.578498725850168,1,2.5381050086895813,13
ACSS2,FHL2,3,1.5260858095113434,1,0.22568238305223454,65
PLD2,NCOA3,3,1.523010542879608,1,-0.6849644999032408,143
ACTB,GATA3,3,1.4444051512370049,1,0.9121814888594313,39
CCND1,PTPRM,3,1.6855476724364138,1,0.6190874684293816,45
IL6R,TPT1,3,1.440699058047029,1,-1.5197430298790016,205
BIRC5,ERBB3,3,1.536721719555901,1,-0.20951634128899763,108
EPHA5,SOD2,3,1.6019169223708252,1,1.018501797043878,35
GNL3,TYMP,3,1.559050979106571,1,0.11859296198290119,73
TYMS,TYMP,3,1.3081960595331772,1,-1.3252428604543032,194
CDKN2B,PRKX,3,1.4478354489028824,1,-1.0782709024582084,175
MTOR,BRAF,3,1.3896374049304994,1,-0.19373584571866587,104
IGFBP3,DKK1,3,1.5389078437800503,1,-0.6378801884817835,138
PIK3R5,SGK1,3,1.4765622082349903,1,-0.10312847126019975,93
LRP2,MIR21,3,1.446653933910305,1,-1.9192902646692644,224
MYB,NOS3,3,1.3007725675321389,1,-2.743175842635924,249
MTOR,VHL,3,1.4725683975871924,1,-0.9849617680153071,165
AFP,RAC2,3,1.3583086152635797,1,-1.6460055964230167,214
FCGR2A,BIRC5,3,1.577614841769389,1,-2.6155822757032747,246
CCND1,HLA-C,3,1.568674267855597,1,1.1210769079921725,32
IRS1,BCL2,3,1.5101686314363167,1,-1.8084337160270798,219
PIK3CA,CDK4,3,1.3346868913366574,1,-0.5760062967585629,129
FOXP3,NOS3,3,1.3918602543928775,1,-1.6302873477318238,213
RRM2,HLA-C,3,1.432207282105101,1,-0.5371615220600928,126
FGFR2,PGR,3,1.5355607614301905,1,-0.6003902928239438,131
PLD2,CCNA2,3,1.3322029045371124,1,-1.0366235879591625,171
CBL,ETS2,3,1.3285662186379827,1,-1.8343805242849123,222
DFFB,FANCC,3,1.494315490864599,1,0.5866646686968473,47
ACTB,MYCN,3,1.4777144877174582,1,-0.28089341221207764,113
ZEB1,MYB,3,1.4528758414197158,1,-0.7322935680370696,146
GCLC,FANCC,3,1.4264422195996271,1,0.4248796963872573,51
CBLB,CHN2,3,1.3769920360171302,1,-1.6028676716678023,211
PTEN,CDK4,3,1.4468948312789518,1,-1.1085622195755054,180
SOD2,TLR4,3,1.600870607133503,1,0.06603853776014025,76
EEF2K,PIK3CA,3,1.4261736231313993,1,1.7270298180715775,24
SMARCA4,SMARCB1,3,1.4868238875775823,1,1.116006694013116,33
MAP3K1,NR1I3,3,1.638847034268735,1,3.762335509624116,6
TP73,HLA-C,3,1.3337539601363917,1,-1.125585452582709,181
ACSS2,MAD1L1,3,1.4094760446717522,1,2.1792961843572436,16
CDKN1A,CHN2,3,1.4200390593583272,1,-0.1555829589710357,98
MDM4,STK11,3,1.454565547687725,1,-0.45466206084158556,120
TP73,ACSS2,3,1.3639250743072129,1,-2.18932848916851,234
KRAS,ARID1A,3,1.309630035405192,1,-0.8653442211480111,158
SMAD4,NQO1,3,1.3823885064253858,1,-0.08240032953231431,89
PIK3C3,SGK1,3,1.5776683910306843,1,-1.5612317494323844,207
F5,TFF3,3,1.46101848937845,1,-2.784155709100968,250
MTOR,BAP1,3,1.5320887927266431,1,-0.6082468257735626,133
FOXO1,FOXP3,3,1.5750612575400016,1,-0.4602863546838783,121
UBE2I,FANCC,3,1.4754366094064115,1,-0.49077410295781976,122
FCGR2A,FCGR3A,3,1.5801729456246054,1,-3.3578920738420828,256
PIK3R5,CDK4,3,1.3381666885217207,1,0.3460177572964921,59
CDKN1B,PTPRM,3,1.5239236537284873,1,-1.4480916114522493,203
BRAF,HERC2,3,1.472755398199153,1,-0.1305117475245154,97
MTOR,STK11,3,1.337009987761154,1,-0.3196986874136972,116
COMT,ACSS2,3,1.3898154799370896,1,-0.8566285520574848,157
GADD45A,BRCA2,3,1.3967491301687271,1,-0.7467332230397757,147
KDM5C,TSC2,3,1.3999327323192734,1,0.900689610246604,40
GRP,CDC25C,3,1.3126143041349856,1,0.4174707453834825,54
ACTB,FOXO1,3,1.4023338665967344,1,-0.7532067576810496,150
GADD45A,EPHX1,3,1.3164251945100194,1,-0.8413467453939723,154
LRP2,GCLC,3,1.4065862597255163,1,-0.07917008715679352,88
TERC,ACSS2,3,1.478911148264718,1,0.04558404732380883,78
FCGR2A,PTEN,3,1.6008555052889228,1,0.12195165112013584,72
PARP1,ATR,3,1.3661258283066715,1,-3.0961156718793523,254
PIK3R3,SGK1,3,1.479572466998862,1,-0.5434587238948244,127
SELE,TPT1,3,1.3528370159104934,1,-2.0867343584356477,229
MIR21,BRCA2,3,1.3917758261211706,1,-0.44521404853034086,118
STAT1,DFFB,3,1.486542449077734,1,1.6532511761229565,26
BRD4,GAS6,3,1.6303638342512414,1,-1.9847620306710894,225
ERCC2,MAD1L1,3,1.3084120333945304,1,0.6063597560317207,46
VEGFA,CYP1A1,3,1.5529371404843015,1,-1.5855711232960557,209
CBL,PPP1R13L,3,1.4204548518227256,1,-1.4211066053934047,201
JAK3,CX3CL1,3,1.3331454738176245,1,-0.09346694971638808,92
CCNA2,COL18A1,3,1.382545132878766,1,-2.0799852730275386,228
MYB,EDNRB,3,1.3767804528368055,1,-0.6804089942521522,141
PTPRC,CDKN1A,3,1.3088161290322535,1,0.40978085156101374,55
AFP,TNFAIP3,3,1.3483678512107806,1,-2.3286591868415636,240
PTPRM,NOS3,3,1.3751148854795137,1,-2.3148114441144574,239
PTEN,PSMD4,3,1.4839015866771517,1,0.4219577104373294,53
STAT1,COMT,3,1.431747921584071,1,-1.3802582496213855,195
PLD1,GAPDH,3,1.3321339802430323,1,-0.20933441968326702,107
TFPI,PIK3CA,3,1.4606707623044022,1,1.37575714539002,29
CCND1,RB1,3,1.5419514358772606,1,2.729795620660066,12
CYBA,TAF1,3,1.4537072187254214,1,-2.109472549102134,230
SMARCB1,RB1,3,1.3060855253955754,1,-0.4041469253678215,117
ESR1,MYOD1,3,1.7103952355975185,1,0.3672046265643032,58
BARD1,PIK3CA,3,1.4134738591660057,1,4.858069331007636,3
ERCC2,MIR21,3,1.3157403990733485,1,-1.196454566972023,187
EDN1,PGR,3,1.3713880649532202,1,-1.1924284753433494,186
NF2,KDM5C,3,1.395831477838998,1,-1.3912175500077562,196
IL1RN,PTPRM,3,1.503346271527228,1,-1.1062740996270994,179
ERBB4,HLA-DQA1,3,1.4450191428446535,1,-1.2838621403189032,190
GATA3,SP3,3,1.5772104598304022,1,0.20177246684166905,66
PON1,MDM4,3,1.4562681790366128,1,-0.5341799294586828,125
GNAQ,TSC2,3,1.5283726243552778,1,-1.1279484034485203,182
RNF8,ERBB3,3,1.3966023319346077,1,1.0942581360651122,34
BARD1,NR1I3,3,1.55294044496896,1,0.16337139538366646,71
RPTOR,TSC1,3,1.601606591485286,1,2.0690375123414215,18
MYB,FOXO1,3,1.4839735706792636,1,-0.089421924983931,91
PIK3R1,BRAF,3,1.3749549895095807,1,0.4755645785935129,50
MYOD1,BMP7,3,1.3001107592446797,1,-1.8162314062400369,221
AFP,MYB,3,1.342397560975627,1,-0.2498473497172546,110
IL1RN,KIR2DS4,3,1.4234322493224685,1,-0.12917207272727557,96
LIG3,TNFRSF1A,3,1.3974561369000718,1,-0.23398491417228304,109
HMGB1,GSTP1,3,1.4163134343037171,1,-0.5210493167251461,124
LIG3,MYCN,3,1.496320172217839,1,-0.747212074546318,148
EPHA5,EDNRB,3,1.3712092971413554,1,-1.2991713157579308,191
PON1,NQO1,3,1.4016150799894884,1,0.922442012194984,38
ESR1,TNFSF11,3,1.6366804681353369,1,2.9907758046435307,10
KLK3,MYOD1,3,1.3582145816941988,1,-0.7618941267994267,151
PPP1R13L,FHL2,3,1.6615845266194782,1,0.4243246483037101,52
PIK3CA,HERC2,3,1.519400056823157,1,4.415968470981771,5
JAK3,ALK,3,1.4420289251682954,1,-1.047753766823845,172
PON1,CHN2,3,1.3911442958300402,1,-6.531172138983876,259
CDKN2A,TNFSF11,3,1.3274501442433817,1,0.9734981147552306,36
GAPDH,TFF3,3,1.5437296376431622,1,-0.12275836514470462,94
RRM2,PPP1R13L,3,1.597877113384058,1,-1.5912802689557592,210
MAP3K1,EPHX1,3,1.3642903138386302,1,3.5496114028291696,7
GADD45A,FANCC,3,1.4714831978319722,1,-0.03263744117152649,84
PARP1,BARD1,3,1.3692987804878012,1,-1.4037435729697867,198
STMN1,MAD1L1,3,1.50755759244689,1,-0.8496573205007487,156
BIRC7,TERC,3,1.6403258261211704,1,-2.4401174826872034,242
HMGB1,LIF,3,1.381359996503198,1,-0.15902925789398017,99
SOD2,MAD1L1,3,1.6036054397237525,1,-2.3770420572387785,241
BIRC7,DFFB,3,1.6060246852872044,1,0.17527024921971346,69
EIF4EBP1,FOS,3,1.464092726636947,1,0.16919158315378668,70
PTPRC,TPT1,3,1.3619826711251033,1,-0.6361662396587876,136
IGFBP3,RBX1,3,1.3349590173966437,1,-0.7689507393621889,152
MTOR,KDM5C,3,1.3588152504589583,1,0.8356952185481161,41
TYMS,ERBB2,3,1.4280832196870428,1,2.4168463158533253,14
UBE2I,COMT,3,1.414547895358007,1,-0.6486312178106445,139
GAPDH,COL18A1,3,1.3940648876650208,1,-1.4012085299746615,197
