g1,g2,g3,score
CDK1,PRKAB1,XRCC4,0.7929018940668361
DNMT1,PRKAB1,TUBB3,0.7929018940668361
CCNK,PRKAB1,XRCC4,0.7929018940668361
CRH,PRKAB1,XRCC4,0.7929018940668361
IFNAR2,PRKAB1,TUBB3,0.7929018940668361
CX3CL1,PRKAB1,TUBB3,0.7929018940668361
PRKAB1,SOX10,TUBB3,0.7929018940668361
IFNAR2,PRKAB1,RRM1,0.7929018940668361
PRKAB1,RHOC,TUBB3,0.7929018940668361
CAMKK1,PRKAB1,TUBB3,0.7929018940668361
HMMR,PRKAB1,TUBB3,0.7929018940668361
COPS5,PRKAB1,TUBB3,0.7929018940668361
CAMKK1,PRKAB1,TOP2A,0.7929018940668361
CX3CL1,PRKAB1,TOP2A,0.7929018940668361
IFNAR2,PRDX4,TUBA4A,0.7929018940668361
IFNAR2,PAPOLA,PPP1R13L,0.7929018940668361
IFNAR2,RFX5,TOP2A,0.7929018940668361
IFNAR2,RRM1,SOX10,0.7929018940668361
HMMR,IFNAR2,TOP2A,0.7929018940668361
IFNAR2,TUBA1A,XRCC1,0.7929018940668361
IFNAR2,RUNX1,XRCC1,0.7929018940668361
IFNAR2,PAPOLA,TUBA1A,0.7929018940668361
IFNAR2,PAPOLA,TUBA1C,0.7929018940668361
ACVR1,IFNAR2,PAPOLA,0.7929018940668361
IFNAR2,PAPOLA,TUBB3,0.7929018940668361
IFNAR2,PAPOLA,PRDX4,0.7929018940668361
COPS5,IFNAR2,PAPOLA,0.7929018940668361
IFNAR2,TOP2A,TUBA1A,0.7929018940668361
COPS5,IFNAR2,XRCC1,0.7929018940668361
IFNAR2,NCKAP1L,XRCC1,0.7929018940668361
IFNAR2,SOX10,XRCC1,0.7929018940668361
IFNAR2,IL21,XRCC1,0.7929018940668361
IFNAR2,PPP1R13L,XRCC1,0.7929018940668361
IFNAR2,PLA2G1B,XRCC1,0.7929018940668361
IFNAR2,TP53AIP1,XRCC1,0.7929018940668361
IFNAR2,TOP2A,XRCC1,0.7929018940668361
IFNAR2,NFE2L2,XRCC1,0.7929018940668361
IFNAR2,RHOC,XRCC1,0.7929018940668361
CAMKK1,IFNAR2,TOP2A,0.7929018940668361
IFNAR2,PERP,TOP2A,0.7929018940668361
IFNAR2,XRCC1,XRCC4,0.7929018940668361
DEK,IFNAR2,SOX10,0.7929018940668361
IFNAR2,MC2R,TUBA4A,0.7929018940668361
IFNAR2,PERP,TUBA4A,0.7929018940668361
CDK1,IFNAR2,TUBA4A,0.7929018940668361
ACVR1,IFNAR2,TUBA4A,0.7929018940668361
IFNAR2,TOP2A,TUBA4A,0.7929018940668361
IFNAR2,NCKAP1L,TUBA4A,0.7929018940668361
IFNAR2,RUNX1,TUBA4A,0.7929018940668361
IFNAR2,PLA2G1B,PRDX4,0.7929018940668361
IFNAR2,SOX10,XRCC4,0.7929018940668361
IFNAR2,NFE2L2,SOX10,0.7929018940668361
COPS5,IFNAR2,SOX10,0.7929018940668361
IFNAR2,PLA2G1B,TOP2A,0.7929018940668361
IFNAR2,PAPOLA,SOX10,0.7929018940668361
IFNAR2,SOX10,TUBA4A,0.7929018940668361
CAMKK1,IFNAR2,SOX10,0.7929018940668361
IFNAR2,NOTCH1,SOX10,0.7929018940668361
IFNAR2,PPP1R13L,SOX10,0.7929018940668361
IFNAR2,PSMC5,SOX10,0.7929018940668361
IFNAR2,SOX10,TUBA1C,0.7929018940668361
IFNAR2,PLA2G1B,SOX10,0.7929018940668361
IFNAR2,MC2R,SOX10,0.7929018940668361
IFNAR2,MBNL1,SOX10,0.7929018940668361
ACVR1,IFNAR2,XRCC1,0.7929018940668361
IFNAR2,RUNX1,TOP2A,0.7929018940668361
CDK1,PRKAB1,TOP2A,0.7929018940668361
IFNAR1,PSMC5,XRCC1,0.7929018940668361
IFNAR2,PPP1R13L,TOP2A,0.7929018940668361
CRH,DNMT1,IFNAR2,0.7929018940668361
DNMT1,IFNAR2,TUBB3,0.7929018940668361
DNMT1,IFNAR2,IRS1,0.7929018940668361
DNMT1,IFNAR2,PRDX4,0.7929018940668361
DNMT1,IFNAR2,IL21,0.7929018940668361
CX3CL1,IFNAR2,XRCC4,0.7929018940668361
DNMT1,IFNAR2,PPP1R13L,0.7929018940668361
DNMT1,HMMR,IFNAR2,0.7929018940668361
DNMT1,IFNAR2,XRCC1,0.7929018940668361
DNMT1,IFNAR2,XRCC4,0.7929018940668361
IFNAR2,RHOC,TOP2A,0.7929018940668361
DNMT1,IFNAR2,TP53AIP1,0.7929018940668361
DNMT1,IFNAR2,NCKAP1L,0.7929018940668361
DNMT1,IFNAR2,RFX5,0.7929018940668361
GNRHR2,IFNAR2,PSMC5,0.7929018940668361
DNMT1,GNRHR2,IFNAR2,0.7929018940668361
ACTR2,IFNAR2,TUBA1C,0.7929018940668361
ACTR2,CX3CL1,IFNAR2,0.7929018940668361
ACTR2,IFNAR2,RUNX1,0.7929018940668361
NOTCH1,PRKAB1,TOP2A,0.7929018940668361
ACVR1,PRKAB1,TOP2A,0.7929018940668361
DEK,IFNAR2,TOP2A,0.7929018940668361
CCNK,IFNAR2,TOP2A,0.7929018940668361
IFNAR2,TOP2A,UBQLN1,0.7929018940668361
IFNAR2,MAP3K7,XRCC4,0.7929018940668361
IFNAR2,PSMC5,TOP2A,0.7929018940668361
ACTR2,GNRHR2,IFNAR2,0.7929018940668361
CCNK,GNRHR2,IFNAR2,0.7929018940668361
GNRHR2,IFNAR2,IL21,0.7929018940668361
GNRHR2,IFNAR2,UBQLN1,0.7929018940668361
GNRHR2,IFNAR2,RFX5,0.7929018940668361
GNRHR2,IFNAR2,PAPOLA,0.7929018940668361
ACVR1,GNRHR2,IFNAR2,0.7929018940668361
IFNAR2,PAPOLA,XRCC4,0.7929018940668361
CDK1,IFNAR2,XRCC4,0.7929018940668361
IFNAR2,MBNL1,XRCC4,0.7929018940668361
GNRHR2,IFNAR2,SOX10,0.7929018940668361
CYP17A1,IFNAR2,XRCC4,0.7929018940668361
IFNAR2,RFX5,XRCC4,0.7929018940668361
IFNAR2,PSMC5,XRCC4,0.7929018940668361
IFNAR2,UBQLN1,XRCC4,0.7929018940668361
COPS5,IFNAR2,XRCC4,0.7929018940668361
IFNAR2,PRDX4,XRCC4,0.7929018940668361
IFNAR2,MC2R,XRCC4,0.7929018940668361
GNRHR2,IFNAR1,IFNAR2,0.7929018940668361
GNRHR2,IFNAR2,XRCC4,0.7929018940668361
GNRHR2,IFNAR2,TUBB3,0.7929018940668361
CDK1,DEK,RRM1,0.7929018940668361
ACTR2,IFNAR2,MBNL1,0.7929018940668361
ACVR1,CDK1,TP53AIP1,0.7929018940668361
CAMKK1,NFE2L2,XRCC4,0.7929018940668361
MAP3K7,NFE2L2,TUBA1C,0.7929018940668361
CAMKK1,NFE2L2,TUBA1C,0.7929018940668361
NFE2L2,NOTCH1,TUBA1C,0.7929018940668361
NFE2L2,TP53AIP1,TUBA1C,0.7929018940668361
CDK1,NFE2L2,TUBA1C,0.7929018940668361
IFNAR1,NFE2L2,TUBA1C,0.7929018940668361
NFE2L2,RUNX1,TUBA1C,0.7929018940668361
MC2R,NFE2L2,TUBA1C,0.7929018940668361
COPS5,NFE2L2,TUBA1C,0.7929018940668361
ACTR2,COPS5,NFE2L2,0.7929018940668361
NFE2L2,PRKAB1,XRCC4,0.7929018940668361
MC2R,NFE2L2,XRCC4,0.7929018940668361
IFNAR2,NFE2L2,XRCC4,0.7929018940668361
ACTR2,NFE2L2,PAPOLA,0.7929018940668361
NFE2L2,PAPOLA,PRDX4,0.7929018940668361
DNMT1,NFE2L2,PAPOLA,0.7929018940668361
GNRHR2,NFE2L2,PAPOLA,0.7929018940668361
IRS1,NFE2L2,PAPOLA,0.7929018940668361
ACVR1,NFE2L2,PAPOLA,0.7929018940668361
NFE2L2,PAPOLA,TUBA4A,0.7929018940668361
APP,NFE2L2,PAPOLA,0.7929018940668361
CCNK,NFE2L2,PAPOLA,0.7929018940668361
ACTR2,NFE2L2,SOX10,0.7929018940668361
ACTR2,NFE2L2,PRKAB1,0.7929018940668361
HMMR,NFE2L2,PAPOLA,0.7929018940668361
CCNK,NFE2L2,RFX5,0.7929018940668361
NFE2L2,PERP,TUBA1C,0.7929018940668361
MAP3K7,NFE2L2,PERP,0.7929018940668361
NFE2L2,PERP,PRDX4,0.7929018940668361
MBNL1,NFE2L2,PERP,0.7929018940668361
NFE2L2,PAPOLA,PERP,0.7929018940668361
NCKAP1L,NFE2L2,PERP,0.7929018940668361
CCNK,NFE2L2,PLA2G1B,0.7929018940668361
CCNK,NFE2L2,RUNX1,0.7929018940668361
CCNK,NFE2L2,RRM1,0.7929018940668361
CCNK,HMMR,NFE2L2,0.7929018940668361
IRS1,NFE2L2,TUBA1C,0.7929018940668361
ACTR2,IFNAR2,NFE2L2,0.7929018940668361
NFE2L2,TUBA1C,TUBB3,0.7929018940668361
NFE2L2,PPP1R13L,TUBA1C,0.7929018940668361
NCKAP1L,NFE2L2,TUBA1C,0.7929018940668361
ACTR2,NFE2L2,XRCC4,0.7929018940668361
ACTR2,CDK1,NFE2L2,0.7929018940668361
ACTR2,MBNL1,NFE2L2,0.7929018940668361
ACTR2,HMMR,NFE2L2,0.7929018940668361
ACTR2,NFE2L2,RFX5,0.7929018940668361
ACTR2,IRS1,NFE2L2,0.7929018940668361
ACTR2,NFE2L2,PSMC5,0.7929018940668361
MBNL1,NFE2L2,PAPOLA,0.7929018940668361
NFE2L2,PAPOLA,XRCC4,0.7929018940668361
IRS1,NFE2L2,PERP,0.7929018940668361
GNRHR2,NFE2L2,TUBB3,0.7929018940668361
NFE2L2,PPP1R13L,XRCC1,0.7929018940668361
CASP10,NFE2L2,XRCC1,0.7929018940668361
IFNAR1,NFE2L2,XRCC1,0.7929018940668361
CCNK,NFE2L2,TUBA1C,0.7929018940668361
NFE2L2,SOX10,TUBA1C,0.7929018940668361
CASP10,NFE2L2,SOX10,0.7929018940668361
GNRHR2,IRS1,NFE2L2,0.7929018940668361
GNRHR2,HMMR,NFE2L2,0.7929018940668361
APP,GNRHR2,NFE2L2,0.7929018940668361
CX3CL1,GNRHR2,NFE2L2,0.7929018940668361
GNRHR2,NFE2L2,XRCC4,0.7929018940668361
NFE2L2,PRDX4,XRCC1,0.7929018940668361
GNRHR2,NFE2L2,PRKAB1,0.7929018940668361
DEK,NFE2L2,XRCC4,0.7929018940668361
NFE2L2,TUBB3,XRCC4,0.7929018940668361
CRH,NFE2L2,XRCC4,0.7929018940668361
CDK1,NFE2L2,XRCC4,0.7929018940668361
IRS1,NFE2L2,XRCC4,0.7929018940668361
COPS5,NFE2L2,XRCC4,0.7929018940668361
ACVR1,NFE2L2,XRCC4,0.7929018940668361
NFE2L2,TOP2A,XRCC4,0.7929018940668361
NFE2L2,RUNX1,XRCC4,0.7929018940668361
COPS5,NFE2L2,XRCC1,0.7929018940668361
NFE2L2,TUBB3,XRCC1,0.7929018940668361
NFE2L2,SOX10,TP53AIP1,0.7929018940668361
CAMKK1,GNRHR2,SOX10,0.7929018940668361
CAMKK1,NFE2L2,SOX10,0.7929018940668361
NFE2L2,SOX10,TUBA1A,0.7929018940668361
NFE2L2,SOX10,TUBA1B,0.7929018940668361
NFE2L2,PSMC5,SOX10,0.7929018940668361
NFE2L2,PERP,SOX10,0.7929018940668361
CDK1,NFE2L2,SOX10,0.7929018940668361
IFNAR2,NFE2L2,PAPOLA,0.7929018940668361
CAMKK1,NFE2L2,PAPOLA,0.7929018940668361
MBNL1,NFE2L2,XRCC1,0.7929018940668361
CAMKK1,IRS1,SOX10,0.7929018940668361
CAMKK1,PLA2G1B,SOX10,0.7929018940668361
CCNK,NFE2L2,XRCC1,0.7929018940668361
CAMKK1,CRH,SOX10,0.7929018940668361
CAMKK1,SOX10,TUBA1C,0.7929018940668361
APP,CAMKK1,SOX10,0.7929018940668361
CAMKK1,SOX10,XRCC4,0.7929018940668361
CAMKK1,NFE2L2,XRCC1,0.7929018940668361
NFE2L2,SOX10,UBQLN1,0.7929018940668361
NFE2L2,PLA2G1B,XRCC1,0.7929018940668361
MC2R,NFE2L2,XRCC1,0.7929018940668361
CDK1,NFE2L2,XRCC1,0.7929018940668361
CYP17A1,NFE2L2,XRCC1,0.7929018940668361
NFE2L2,PERP,PLA2G1B,0.7929018940668361
APP,NFE2L2,PERP,0.7929018940668361
NFE2L2,NOTCH1,XRCC4,0.7929018940668361
CAMKK1,NOTCH1,TUBA1C,0.7929018940668361
CAMKK1,PRDX4,XRCC4,0.7929018940668361
ACTR2,CAMKK1,PRDX4,0.7929018940668361
CAMKK1,PERP,PRDX4,0.7929018940668361
CAMKK1,DEK,PRDX4,0.7929018940668361
CAMKK1,PPP1R13L,PRDX4,0.7929018940668361
CAMKK1,PRDX4,TUBA1A,0.7929018940668361
APP,CAMKK1,PRDX4,0.7929018940668361
CAMKK1,DEK,MBNL1,0.7929018940668361
CAMKK1,MBNL1,NOTCH1,0.7929018940668361
CAMKK1,MBNL1,PERP,0.7929018940668361
CAMKK1,CYP17A1,TUBA1C,0.7929018940668361
CAMKK1,PRDX4,TUBA4A,0.7929018940668361
CAMKK1,TOP2A,TUBA1C,0.7929018940668361
CAMKK1,DEK,TUBA1C,0.7929018940668361
CAMKK1,TUBA1C,TUBB3,0.7929018940668361
CAMKK1,TUBA1C,TUBA4A,0.7929018940668361
CAMKK1,PRDX4,XRCC1,0.7929018940668361
CAMKK1,MBNL1,TUBA1C,0.7929018940668361
CAMKK1,PPP1R13L,TUBA1C,0.7929018940668361
APP,CAMKK1,TUBA1C,0.7929018940668361
CAMKK1,CRH,TUBA1C,0.7929018940668361
CAMKK1,GNRHR2,TUBA1C,0.7929018940668361
CAMKK1,PRDX4,PSMC5,0.7929018940668361
CAMKK1,CX3CL1,PRDX4,0.7929018940668361
CAMKK1,CYP17A1,MBNL1,0.7929018940668361
CAMKK1,HMMR,XRCC1,0.7929018940668361
CAMKK1,HMMR,PERP,0.7929018940668361
CAMKK1,HMMR,IRS1,0.7929018940668361
CAMKK1,CRH,HMMR,0.7929018940668361
CAMKK1,HMMR,PPP1R13L,0.7929018940668361
CAMKK1,CASP10,HMMR,0.7929018940668361
CAMKK1,HMMR,PRDX4,0.7929018940668361
CAMKK1,CX3CL1,HMMR,0.7929018940668361
APP,CAMKK1,HMMR,0.7929018940668361
CAMKK1,HMMR,TUBA1A,0.7929018940668361
CAMKK1,CYP17A1,HMMR,0.7929018940668361
ACTR2,CAMKK1,CYP17A1,0.7929018940668361
CAMKK1,DNMT1,PRDX4,0.7929018940668361
ACTR2,CAMKK1,RFX5,0.7929018940668361
ACTR2,CAMKK1,TP53AIP1,0.7929018940668361
CAMKK1,TUBA4A,XRCC4,0.7929018940668361
CAMKK1,IRS1,XRCC4,0.7929018940668361
CAMKK1,MBNL1,SOX10,0.7929018940668361
CAMKK1,GNRHR2,MBNL1,0.7929018940668361
CAMKK1,MBNL1,TUBA1A,0.7929018940668361
CAMKK1,MBNL1,MC2R,0.7929018940668361
CAMKK1,MBNL1,UBQLN1,0.7929018940668361
CAMKK1,IFNAR1,MBNL1,0.7929018940668361
CAMKK1,CASP10,MBNL1,0.7929018940668361
CAMKK1,CCNK,MBNL1,0.7929018940668361
CDK1,NFE2L2,PERP,0.7929018940668361
DNMT1,NFE2L2,RUNX1,0.7929018940668361
IFNAR2,MC2R,NFE2L2,0.7929018940668361
HMMR,MC2R,NFE2L2,0.7929018940668361
CX3CL1,MC2R,NFE2L2,0.7929018940668361
MC2R,NFE2L2,TP53AIP1,0.7929018940668361
MC2R,NFE2L2,NOTCH1,0.7929018940668361
MC2R,NFE2L2,TOP2A,0.7929018940668361
CYP17A1,MC2R,NFE2L2,0.7929018940668361
IL21,MC2R,NFE2L2,0.7929018940668361
DNMT1,MC2R,NFE2L2,0.7929018940668361
MC2R,NFE2L2,TUBA4A,0.7929018940668361
DNMT1,NFE2L2,TUBB3,0.7929018940668361
MC2R,NFE2L2,TUBA1B,0.7929018940668361
CDK1,DNMT1,NFE2L2,0.7929018940668361
CX3CL1,DNMT1,NFE2L2,0.7929018940668361
DNMT1,NFE2L2,TUBA1B,0.7929018940668361
DNMT1,NFE2L2,TUBA1A,0.7929018940668361
ACTR2,CCNK,NFE2L2,0.7929018940668361
ACTR2,IL21,NFE2L2,0.7929018940668361
ACTR2,NFE2L2,TUBB3,0.7929018940668361
NFE2L2,PERP,TUBA1B,0.7929018940668361
NFE2L2,PERP,RUNX1,0.7929018940668361
NFE2L2,PERP,UBQLN1,0.7929018940668361
MC2R,NFE2L2,PAPOLA,0.7929018940668361
ACTR2,MC2R,NFE2L2,0.7929018940668361
CAMKK1,MBNL1,TP53AIP1,0.7929018940668361
NFE2L2,TUBA1A,TUBA1C,0.7929018940668361
CAMKK1,CX3CL1,TUBA1C,0.7929018940668361
CAMKK1,HMMR,SOX10,0.7929018940668361
CAMKK1,CX3CL1,SOX10,0.7929018940668361
DNMT1,NFE2L2,SOX10,0.7929018940668361
CASP10,DNMT1,NFE2L2,0.7929018940668361
DNMT1,NFE2L2,NOTCH1,0.7929018940668361
DNMT1,MAP3K7,NFE2L2,0.7929018940668361
GNRHR2,NFE2L2,TUBA1A,0.7929018940668361
NFE2L2,RHOC,TUBA1A,0.7929018940668361
CRH,NFE2L2,TUBA1A,0.7929018940668361
NFE2L2,RRM1,TUBA1A,0.7929018940668361
DNMT1,NFE2L2,TP53AIP1,0.7929018940668361
APP,NFE2L2,TUBA1A,0.7929018940668361
MAP3K7,NFE2L2,TUBA1A,0.7929018940668361
CCNK,NFE2L2,TUBA1A,0.7929018940668361
NFE2L2,TUBA1A,XRCC1,0.7929018940668361
NFE2L2,NOTCH1,TUBA1A,0.7929018940668361
NFE2L2,TUBA1A,TUBB3,0.7929018940668361
NFE2L2,RUNX1,TUBA1A,0.7929018940668361
DNMT1,IL21,NFE2L2,0.7929018940668361
ACTR2,NFE2L2,XRCC1,0.7929018940668361
CYP17A1,DNMT1,NFE2L2,0.7929018940668361
IL21,NFE2L2,XRCC4,0.7929018940668361
NCKAP1L,NFE2L2,XRCC4,0.7929018940668361
CAMKK1,RRM1,TP53AIP1,0.7929018940668361
PERP,PLA2G1B,RFX5,0.7929018940668361
CDK1,RFX5,TOP2A,0.7929018940668361
RFX5,TOP2A,TUBA1A,0.7929018940668361
PSMC5,RFX5,TOP2A,0.7929018940668361
CAMKK1,MBNL1,RFX5,0.7929018940668361
IRS1,MBNL1,RFX5,0.7929018940668361
MAP3K7,MBNL1,RFX5,0.7929018940668361
NOTCH1,PERP,RFX5,0.7929018940668361
CYP17A1,PERP,RFX5,0.7929018940668361
CASP10,PERP,RFX5,0.7929018940668361
PERP,RFX5,RUNX1,0.7929018940668361
PERP,PSMC5,RFX5,0.7929018940668361
RFX5,TOP2A,XRCC4,0.7929018940668361
MBNL1,PERP,RFX5,0.7929018940668361
PERP,RFX5,RRM1,0.7929018940668361
CAMKK1,PERP,RFX5,0.7929018940668361
PSMC5,RFX5,SOX10,0.7929018940668361
COPS5,RFX5,SOX10,0.7929018940668361
PAPOLA,RFX5,SOX10,0.7929018940668361
RFX5,SOX10,XRCC1,0.7929018940668361
DEK,RFX5,SOX10,0.7929018940668361
CX3CL1,RFX5,SOX10,0.7929018940668361
RFX5,SOX10,XRCC4,0.7929018940668361
CRH,RFX5,TOP2A,0.7929018940668361
CASP10,RFX5,TOP2A,0.7929018940668361
RFX5,SOX10,TP53AIP1,0.7929018940668361
DEK,RFX5,TOP2A,0.7929018940668361
GNRHR2,RFX5,XRCC4,0.7929018940668361
CASP10,RFX5,XRCC4,0.7929018940668361
RFX5,RUNX1,XRCC4,0.7929018940668361
PRDX4,RFX5,XRCC4,0.7929018940668361
PPP1R13L,RFX5,XRCC4,0.7929018940668361
MBNL1,RFX5,TUBA4A,0.7929018940668361
MBNL1,RFX5,SOX10,0.7929018940668361
MBNL1,PSMC5,RFX5,0.7929018940668361
MBNL1,RFX5,TOP2A,0.7929018940668361
PAPOLA,RFX5,TOP2A,0.7929018940668361
ACVR1,RFX5,TOP2A,0.7929018940668361
RFX5,RUNX1,TOP2A,0.7929018940668361
RFX5,SOX10,TUBA1B,0.7929018940668361
NOTCH1,RFX5,TUBA1B,0.7929018940668361
PPP1R13L,RFX5,TUBA1B,0.7929018940668361
RFX5,RHOC,TUBA1B,0.7929018940668361
PERP,RFX5,TUBA1B,0.7929018940668361
RFX5,TUBA1B,XRCC4,0.7929018940668361
CRH,RFX5,TUBA1B,0.7929018940668361
COPS5,RFX5,TUBA1B,0.7929018940668361
APP,RFX5,TUBA1B,0.7929018940668361
NFE2L2,RFX5,TUBA1B,0.7929018940668361
IRS1,RFX5,SOX10,0.7929018940668361
IFNAR2,PERP,RFX5,0.7929018940668361
DEK,RFX5,XRCC4,0.7929018940668361
PPP1R13L,RHOC,TUBA1C,0.7929018940668361
NCKAP1L,RHOC,TP53AIP1,0.7929018940668361
RHOC,TP53AIP1,TUBB3,0.7929018940668361
ACTR2,RHOC,TP53AIP1,0.7929018940668361
APP,RHOC,TP53AIP1,0.7929018940668361
RHOC,TP53AIP1,TUBA1A,0.7929018940668361
PSMC5,RHOC,TP53AIP1,0.7929018940668361
RHOC,TP53AIP1,XRCC1,0.7929018940668361
PPP1R13L,RHOC,TP53AIP1,0.7929018940668361
IFNAR2,RHOC,TP53AIP1,0.7929018940668361
RHOC,RRM1,TP53AIP1,0.7929018940668361
CASP10,RHOC,TUBA1C,0.7929018940668361
HMMR,RHOC,TP53AIP1,0.7929018940668361
RHOC,TUBA1C,UBQLN1,0.7929018940668361
HMMR,RHOC,TUBA4A,0.7929018940668361
HMMR,RHOC,TOP2A,0.7929018940668361
HMMR,RHOC,TUBA1A,0.7929018940668361
HMMR,PPP1R13L,RHOC,0.7929018940668361
HMMR,RHOC,XRCC4,0.7929018940668361
HMMR,RFX5,RHOC,0.7929018940668361
HMMR,PLA2G1B,RHOC,0.7929018940668361
HMMR,MBNL1,RHOC,0.7929018940668361
PLA2G1B,RHOC,TUBA1C,0.7929018940668361
RHOC,TP53AIP1,UBQLN1,0.7929018940668361
RHOC,TOP2A,TP53AIP1,0.7929018940668361
NFE2L2,PERP,RFX5,0.7929018940668361
IL21,RFX5,SOX10,0.7929018940668361
CCNK,PERP,RFX5,0.7929018940668361
MBNL1,RFX5,RUNX1,0.7929018940668361
MBNL1,PLA2G1B,RFX5,0.7929018940668361
MBNL1,PPP1R13L,RFX5,0.7929018940668361
MBNL1,NCKAP1L,RFX5,0.7929018940668361
MBNL1,RFX5,UBQLN1,0.7929018940668361
MBNL1,RFX5,XRCC4,0.7929018940668361
PSMC5,RFX5,TUBA1C,0.7929018940668361
GNRHR2,RFX5,TUBA1C,0.7929018940668361
RFX5,RHOC,TUBA1C,0.7929018940668361
CX3CL1,RFX5,TUBA1C,0.7929018940668361
CCNK,RHOC,TP53AIP1,0.7929018940668361
IRS1,RFX5,TUBA1C,0.7929018940668361
PPP1R13L,RFX5,TUBA1C,0.7929018940668361
MBNL1,RFX5,TUBA1C,0.7929018940668361
ACVR1,RFX5,TUBA1C,0.7929018940668361
COPS5,RFX5,TUBA1C,0.7929018940668361
DNMT1,RFX5,TUBA1C,0.7929018940668361
PERP,RFX5,TUBA4A,0.7929018940668361
IL21,RFX5,TUBA1C,0.7929018940668361
PLA2G1B,RHOC,TUBA4A,0.7929018940668361
IFNAR2,RHOC,TUBA1C,0.7929018940668361
RFX5,TUBA1A,XRCC4,0.7929018940668361
PSMC5,RFX5,XRCC4,0.7929018940668361
GNRHR2,NFE2L2,RRM1,0.7929018940668361
DNMT1,RFX5,TUBB3,0.7929018940668361
HMMR,PPP1R13L,RFX5,0.7929018940668361
RFX5,TOP2A,TUBB3,0.7929018940668361
GNRHR2,RFX5,TUBB3,0.7929018940668361
MC2R,RFX5,TUBB3,0.7929018940668361
PLA2G1B,RFX5,TUBB3,0.7929018940668361
CAMKK1,RFX5,TUBB3,0.7929018940668361
MBNL1,RFX5,TUBB3,0.7929018940668361
RFX5,TUBA1A,TUBB3,0.7929018940668361
APP,RFX5,TUBB3,0.7929018940668361
RFX5,TUBA1B,TUBB3,0.7929018940668361
PRKAB1,RFX5,TUBB3,0.7929018940668361
HMMR,RFX5,TUBA4A,0.7929018940668361
HMMR,RFX5,XRCC1,0.7929018940668361
MC2R,RFX5,TUBA1B,0.7929018940668361
HMMR,PAPOLA,RFX5,0.7929018940668361
HMMR,IFNAR2,RFX5,0.7929018940668361
APP,RFX5,TUBA1A,0.7929018940668361
MC2R,RFX5,TUBA1A,0.7929018940668361
PLA2G1B,RFX5,TUBA1A,0.7929018940668361
RFX5,RHOC,TUBA1A,0.7929018940668361
IL21,RFX5,TUBA1A,0.7929018940668361
GNRHR2,RFX5,TUBA1A,0.7929018940668361
HMMR,RFX5,SOX10,0.7929018940668361
ACTR2,CYP17A1,IL21,0.7929018940668361
PRKAB1,RFX5,TUBA1A,0.7929018940668361
APP,HMMR,NFE2L2,0.7929018940668361
GNRHR2,NFE2L2,PPP1R13L,0.7929018940668361
GNRHR2,NFE2L2,TOP2A,0.7929018940668361
CCNK,GNRHR2,NFE2L2,0.7929018940668361
CX3CL1,NFE2L2,SOX10,0.7929018940668361
CCNK,NFE2L2,SOX10,0.7929018940668361
APP,NFE2L2,SOX10,0.7929018940668361
HMMR,NFE2L2,TUBA4A,0.7929018940668361
HMMR,NFE2L2,PRKAB1,0.7929018940668361
HMMR,NFE2L2,TUBA1A,0.7929018940668361
ACVR1,HMMR,NFE2L2,0.7929018940668361
CX3CL1,HMMR,NFE2L2,0.7929018940668361
CYP17A1,IL21,TUBB3,0.7929018940668361
IL21,NFE2L2,SOX10,0.7929018940668361
HMMR,NFE2L2,NOTCH1,0.7929018940668361
HMMR,NFE2L2,RFX5,0.7929018940668361
HMMR,NFE2L2,PSMC5,0.7929018940668361
CAMKK1,HMMR,NFE2L2,0.7929018940668361
HMMR,NFE2L2,TUBA1B,0.7929018940668361
GNRHR2,NFE2L2,RHOC,0.7929018940668361
GNRHR2,NFE2L2,XRCC1,0.7929018940668361
GNRHR2,IL21,NFE2L2,0.7929018940668361
HMMR,NFE2L2,PERP,0.7929018940668361
PPP1R13L,RFX5,TUBA1A,0.7929018940668361
IRS1,RFX5,TUBA1A,0.7929018940668361
MAP3K7,RFX5,XRCC4,0.7929018940668361
GNRHR2,RFX5,UBQLN1,0.7929018940668361
DEK,GNRHR2,RFX5,0.7929018940668361
CASP10,MC2R,RFX5,0.7929018940668361
COPS5,MC2R,RFX5,0.7929018940668361
GNRHR2,MC2R,RFX5,0.7929018940668361
MC2R,RFX5,TUBA1C,0.7929018940668361
MC2R,RFX5,RHOC,0.7929018940668361
APP,MC2R,RFX5,0.7929018940668361
IRS1,MC2R,RFX5,0.7929018940668361
MC2R,RFX5,SOX10,0.7929018940668361
PRDX4,RFX5,SOX10,0.7929018940668361
GNRHR2,IL21,RFX5,0.7929018940668361
IL21,PAPOLA,RFX5,0.7929018940668361
CX3CL1,GNRHR2,RFX5,0.7929018940668361
GNRHR2,RFX5,TOP2A,0.7929018940668361
GNRHR2,MAP3K7,RFX5,0.7929018940668361
GNRHR2,RFX5,RUNX1,0.7929018940668361
GNRHR2,MBNL1,RFX5,0.7929018940668361
GNRHR2,NFE2L2,RFX5,0.7929018940668361
ACTR2,GNRHR2,RFX5,0.7929018940668361
RHOC,RUNX1,TUBA4A,0.7929018940668361
RFX5,SOX10,TOP2A,0.7929018940668361
RFX5,XRCC1,XRCC4,0.7929018940668361
ACVR1,GNRHR2,RFX5,0.7929018940668361
RHOC,TUBA4A,XRCC4,0.7929018940668361
HMMR,RFX5,TUBA1A,0.7929018940668361
PAPOLA,RFX5,XRCC4,0.7929018940668361
